id,price,moonRank,💎 score (%),storeURL,Armor,Background,Chain,Eyes,Innate Virtue,Mouth,Over Head,Rebel,Skin,Special
8196,5.85,3810,64.13,https://magiceden.io/item-details/CwYYxjf1qtZ1pSPvgMtHLYES1BC33oRnWgJi4Wf3nmXT,Bronze Knight,Yellow,None,White Force,Supreme Intelligence,Emerald Smasher Teeth,Buccaneer Hat,,Scaly Albino,
8209,10.95432,1364,24.17,https://magiceden.io/item-details/F3BMris1GL6fEWoDLzBWvTymuBz7Ve9jYXWLjy9fjUr4,Bronze Knight,Blue,Boxing Gloves,ThugLife Shades,Unbreakable Defense,Crude Ogre,Safari Hat,,Emerald,
8228,25,200,0,https://magiceden.io/item-details/DkvsQmCMcpfRaHwP67HKmV2duhLEuftqxqM8qzjVJvMK,Skeleton,Mount Lamaintula,Silver Cuban,Hijacked,Annihilating Power,Emerald Smasher Teeth,Sombrero,,Muddy,
8250,8.2,3399,42.49,https://magiceden.io/item-details/C6WH4vd9q2b1LSrQTUTT77FZsMYyA8MPwVWa6LeCzh9R,War Belt,Aquamarina,None,Purple Force,Supreme Intelligence,Pink Iced Out Grillz,Solana Bucket Hat,,Muddy,
8282,7.9,4050,42.54,https://solanart.io/search/?token=69paN5s7jYwoRnmUH1oj6Afi7NgbdY9J4i53gupUHo2G,Convicted,Blue,None,Neon Shades,Supreme Intelligence,6ixn9ne Rainbow Grillz,Blue Crystal,,Grey Marble,
8287,15,2113,0,https://magiceden.io/item-details/ATS4W9dGVfFdZWYaNXS6dxtroiu7BXgTZnGaUYwiyVE2,None,Rocky Cliff,6ix9ine Iced Out,White Force,Unbreakable Defense,Bushy Beard,Halo,,Yellow Energy,
8288,15,1427,0,https://magiceden.io/item-details/2cBqKjeNir1TqMoJEgFoKqUNobTR1egsHSnVbgpGjZ7f,RG Brawl,Aquamarina,None,None,Supreme Intelligence,None,Gold Bullish Helmet,,Emerald,
8302,10,2653,27.87,https://magiceden.io/item-details/4hRubdShXXh3TAz78ohupyxxhRjbWVLMrcYDi4t47F7G,Bronze Knight,Solana,None,Hijacked,Unbreakable Defense,Solana Bandana,Degen Hat,,White Quartz,
8311,13,2441,0,https://magiceden.io/item-details/26iyEAL1rstYRYvY7Zhz3o59Bqs9tEpcBvEaJppoU1SA,RG Brawl,Black,None,Cyclop,Unbreakable Defense,Bloodthirsty Teeth,Buccaneer Hat,,Purple Energy,
8315,15,859,0,https://magiceden.io/item-details/Y8jGDB5huAe4XBkaVDQDmWRC9DpzLe3tvnWPcro2uHd,Solana Bulletproof Vest,Blue,Golem Head,White Force,Unbreakable Defense,Sabertooth,Halo,,Grey Marble,
8316,19,3055,0,https://solanart.io/search/?token=5cpWfeqoTr1eSa5mhfriXUpsGwkwPKwwe2Fs9B2MTFQN,Golden Knight,Rocky Cliff,None,Purple Force,Annihilating Power,Cigarette,Arachnid Colony,,Yellow Energy,
8323,9,3697,33.14,https://magiceden.io/item-details/7K9EQNxQXdyDvZAoVGfzdSvSSTMGt4MXmLQWj69Vuc3M,RG Brawl,Grey,None,Purple Force,Supreme Intelligence,Bubble Gum,Emerald Spine,,Red Rock,
8325,7.9,6191,32.83,https://magiceden.io/item-details/9fX12Fm6fqS11EFVZoSTxrFfGhMhYmS9SddDAGHjrBsS,None,Green,Silver Cuban,Coins,Unbreakable Defense,Banana,None,,White Quartz,
8330,7.5,4355,45.15,https://magiceden.io/item-details/HVxmPvz8WrfjUnC79iC8a41LaD3eJ9jLyr5goFUBuwL6,Silver Knight,Grey,None,Blue Force,Annihilating Power,Bloodthirsty Teeth,Sombrero,,Scaly Albino,
8332,10,1501,33.09,https://magiceden.io/item-details/7aAsdVotpo5VjKZajMQcXrPAEFP9GExby7qVH6a2YSG5,Bronze Knight,Aquamarina,Golem Head,Hijacked,Annihilating Power,Cigarette,Sombrero,,Red Rock,
8337,7.889,4023,42.77,https://magiceden.io/item-details/BmjFpBuRdh7ZxGpn1o6jopQxFqXRYDmBhihsx8cHY26y,Bullet Belt,Green Pillars,None,Purple Force,Annihilating Power,Banana,Red Stones Mohican,,Flubber,
8342,555,7359,0,https://magiceden.io/item-details/FtktoL39EfMBp73XF6sApvaXZou3zTJkBdA9KxR6Bz8S,None,Grey,None,Hijacked,Unbreakable Defense,Crude Ogre,Crown,,Base,
8368,7.5,2051,55.6,https://magiceden.io/item-details/2HRvySaXGiitkyH4eYpLv2Db4kswyhcE1HvjdebnAcrf,None,Green Pillars,GM,Purple Force,Unbreakable Defense,Pink Iced Out Grillz,Solana Bucket Hat,,Yellow Energy,
8370,7.5,1472,58.23,https://magiceden.io/item-details/2siRXjG5HHGCpLEqdMZMni4WBEHEuag6sUdbVjLjyEDJ,Bullet Belt,Grey,GM,Purple Force,Annihilating Power,Mustache,Arachnid Colony,,Muddy,
8377,7.5,6323,36.23,https://magiceden.io/item-details/92r4Vw1AZaZNo75UWVK7wEZPjA267Ne5DR3r8EUQ8YmN,None,Raging Volcano,None,Hijacked,Supreme Intelligence,Banana,Solana Bucket Hat,,Yellow Energy,
8382,23,1282,0,https://magiceden.io/item-details/4GtYkbFzedM12cVeNcW5bnDN3iYMw5mAZLK1SEhEW1wA,Inner Reactor,Peach,None,Subatomic Goggles,Annihilating Power,Cigarette,Solana Bucket Hat,,Black Obsidian,
8397,30,2374,0,https://solanart.io/search/?token=4uwCmKPQwU7RGwx9uThJYt5Lq8mt5CcToMqSBieq6uTc,None,Crystalline Cave,Padlock,White Force,Supreme Intelligence,Tartar Dentures,Arachnid Colony,,Red Rock,
8403,8.5,3011,41.25,https://magiceden.io/item-details/969KNeGnLPwgLdovAWnRCvVELj2AgsNYjC5tdpUhFdj4,Cyborg,Rocky Cliff,None,Green Force,Unbreakable Defense,Bloodthirsty Teeth,Outlaw Hat,,Grey Marble,
8433,11,2536,18.4,https://magiceden.io/item-details/F3phqjpEGV2Hc25wTRRSwUcCvVbrLGvnZ8DUWBoSYMoe,Bronze Knight,Unexplored Mine,None,Hijacked,Supreme Intelligence,6ixn9ne Rainbow Grillz,Degen Hat,,Red Rock,
8435,8.9,1540,43.92,https://magiceden.io/item-details/GXYWe8p26Vve6GFzjW9qo5BVeJkwQxqMKHiVszihqeH7,Silver Knight,Yellow,Tribal Necklace,ThugLife Shades,Unbreakable Defense,Volcano Melter,Blue Crystal,,Red Rock,
8463,99,4468,0,https://magiceden.io/item-details/GniNDZqeftpErZZUznxfxAWtdPVXRSNjsp7x2UVasfcx,Unchained,Yellow,None,Hijacked,Supreme Intelligence,Cigarette,Outlaw Hat,,Red Rock,
8465,11,6790,0,https://solanart.io/search/?token=6oXouxkRjWEbaY1Yp1TsEKHJ1KDtdmMhhVeT72J9b2fY,None,Enchanted Forest,None,Coins,Unbreakable Defense,Mustache,Elder Mushroom Colony,,Scaly,
8471,16.6942,6746,0,https://magiceden.io/item-details/4JHXykoCCv1jLZqGcdHQM7QppRj6SF1NMWHExrfFrvK7,None,Green,None,Red Force,Supreme Intelligence,Bushy Beard,Crown,,Scaly,
8472,7,5651,44.28,https://magiceden.io/item-details/HQce48gc5azn9ckhWjEBAaRtb7upbwLWDL9BGWQYGdRL,None,Grey,None,Subatomic Goggles,Annihilating Power,Monster,Arachnid Colony,,Rainbow,
8473,788.88,5057,0,https://magiceden.io/item-details/FRPbu9GvTZyiJ8ffCEj13gc6TMDGmAZwTPaghNQVCkzC,Convicted,Solana,None,Green Force,Supreme Intelligence,Bloodthirsty Teeth,Arachnid Colony,,Muddy,
8482,8,7807,24.5,https://magiceden.io/item-details/EKJhP1vdEqXyTpiA6GNcZnNBrTBUm6tBzwXnRg2ZjGzA,None,Raging Volcano,None,Hijacked,Unbreakable Defense,Tartar Dentures,Degen Hat,,Muddy,
8493,14.99,5895,0,https://solanart.io/search/?token=85GnhFUYZxjoWkNaUMPBUPJqaBQdqe14VNhvKqFfuWBx,None,Raging Volcano,None,White Force,Annihilating Power,Banana,Solana Bucket Hat,,Flubber,
8500,15,2935,0,https://magiceden.io/item-details/1bkVaacV6dMr7GkwQAi11ABSAU2F2qD2r1347qt4yQ9,Bronze Knight,Yellow,None,None,Supreme Intelligence,None,Gold Bullish Helmet,,Yellow Energy,
8507,6.2,3499,62.04,https://magiceden.io/item-details/8NdzCAgEDSBviJubsTKkGktugPBDYNm1bum2TLheEQmt,None,Rocky Cliff,Sherlock O'Clock,ThugLife Shades,Supreme Intelligence,Sabertooth,Halo,,Grey Marble,
8519,20,3668,0,https://magiceden.io/item-details/Dnpui9ctq3dsyG6CucuDG6DFVXPdCNoHxkzdExoJQbRp,Silver Knight,Black,None,Subatomic Goggles,Annihilating Power,Banana,Halo,,Scaly,
8520,35,897,0,https://magiceden.io/item-details/GpKQMZpdRwSaiUswuvJv83SraxRQhEddvuRzBcm9eX6w,Skeleton,Raging Volcano,GM,Purple Force,Unbreakable Defense,Mustache,Safari Hat,,Mossy,
8521,6.4,8740,36.27,https://magiceden.io/item-details/EuzdqDLhyGWskyU3D8m1MrZJVxRSihrWRBUJQ8Xs1Wnd,None,Grey,None,ThugLife Shades,Annihilating Power,Sparse Teeth,Safari Hat,,Muddy,
8545,50,6622,0,https://magiceden.io/item-details/9PFrsVPHdSa41G7cXPkHPBefQZ4DGViEq8t8P4LQ2h5Z,None,Enchanted Forest,None,Lost Eye Patch,Supreme Intelligence,Bushy Beard,Buccaneer Hat,,Emerald,
8549,250,27,0,https://magiceden.io/item-details/4VDbT4WT4h4au2Ljw6WxTikmL36bXiuo35cgBUcn45KF,Red Spartan,Green,Silver Cuban,None,Supreme Intelligence,None,Gold Bullish Helmet,,Solana Energy,
8551,7.3,1315,60.94,https://magiceden.io/item-details/93ebG9nRKmCSdcNcigcU16Qeed5ZamHc1sFgCTbK76MV,Bullet Belt,Rocky Cliff,Golem Head,3D Glasses,Supreme Intelligence,Banana,Degen Hat,,Muddy,
8570,8.5,737,51.56,https://magiceden.io/item-details/3h64jVQb229nD3HkzYFoh4p9tv2o6XtwDa2Z7jNv9Ruz,Bullet Belt,Grey,Golem Head,Analysis,Supreme Intelligence,Crude Ogre,Bird Family,,Flubber,
8574,13,4445,0,https://magiceden.io/item-details/Dcxg67gC2kbEP6LX8czxpLpKC8sje9rtQTb3oMHS86sy,None,Grey,6ix9ine Iced Out,Analysis,Supreme Intelligence,Sparse Teeth,Degen Hat,,Base,
8575,6,3640,63.4,https://magiceden.io/item-details/E97aoXgn5pXihBb5ufuS5qTkhQvuPYxmCJPwHBvL1YuY,Skeleton,Purple,None,White Force,Supreme Intelligence,Cigarette,Outlaw Hat,,Flubber,
8586,7.5,2847,51.99,https://solanart.io/search/?token=FgQsCT2JvEM2D9SGRGE4KbvYZa2iwPEN5jdAMe6Z9ecn,Bullet Belt,Green,Tribal Necklace,Red Force,Supreme Intelligence,Sabertooth,Degen Hat,,Base,
8592,55,490,0,https://magiceden.io/item-details/5LQTDmbfRskcjj3Em8iguF13geMTofQTkC9XJuSPG2Ev,Solana Bulletproof Vest,Yellow,Boxing Gloves,None,Annihilating Power,Solana Bandana,Bird Family,,Lava,
8597,7,8052,33.39,https://magiceden.io/item-details/5SxEQdZzTCoLKspfQYwWSpxdTVyeHwfiQtGRJaUEbDXY,None,Rocky Cliff,None,Cyclop,Supreme Intelligence,Sparse Teeth,None,,White Quartz,
8598,10,3623,23.47,https://solanart.io/search/?token=AYw79zYCEyZFLYQYTMymDVDrKq2AqhxUvHmGrUDrpMAF,RG Brawl,Dangerous Laboratory,None,Red Force,Unbreakable Defense,Sparse Teeth,Degen Hat,,Lava,
8600,15,2404,0,https://magiceden.io/item-details/Hd5q5amDPJqJc41YZKbKxCs1ESdypa7sFc94wnvb2Xpc,Unchained,Purple,Sherlock O'Clock,None,Unbreakable Defense,Mustache,Demon Helmet,,Base,
8619,14,1747,0,https://magiceden.io/item-details/GkyHyyQRSmpJbAzU4V4GwqM3puXg8PHZd69E9cTwHrDB,Skeleton,Solana,Silver Cuban,Green Force,Unbreakable Defense,Tartar Dentures,Degen Hat,,White Quartz,
8636,62,589,0,https://magiceden.io/item-details/2BmYrtd4ifrjaQjqMe28oo3KDVoZA8ZG7d3HheosFgUb,Cyborg,Dangerous Laboratory,None,Electric Goggles,Unbreakable Defense,Cigarette,Outlaw Hat,,Mossy,
8641,6.3,6516,47.36,https://magiceden.io/item-details/HeTdjmovyfo3ZXnv8jxM1qcuDYRqErTNwgZx4torXn4W,None,Endless Grove,None,Cyclop,Annihilating Power,Crude Ogre,Bird Family,,Purple Energy,
8652,15,972,0,https://magiceden.io/item-details/DofaJ9kymHfkigjxB6ff1JoaZy6yjqCFXXJBuuzmm8u4,Unchained,Black,Silver Cuban,Analysis,Supreme Intelligence,Mustache,Degen Hat,,Scaly,
8657,6.2,2757,65.4,https://magiceden.io/item-details/KXeCoFpT11JaC8Q6eWqbxhwnpSLixJ6WTyDrfms3Y4b,None,Rocky Cliff,Skull Necklace,Coins,Supreme Intelligence,Volcano Melter,Sombrero,,Scaly Albino,
8669,18,6366,0,https://solanart.io/search/?token=6EezHcjeessFvep45SJaBiK77U4TaZh8uXRLzrSvwnnJ,None,Grey,None,Laser Beams,Supreme Intelligence,Sparse Teeth,Halo,,Muddy,
8675,20,3119,0,https://magiceden.io/item-details/bU2KqCEyuyDqrFBuwUSbLdS9aGB9scv3NeXEw1XLPB2,Cyborg,Rocky Cliff,None,Red Force,Annihilating Power,Sparse Teeth,Degen Hat,,Yellow Energy,
8678,12.3,4430,0,https://solanart.io/search/?token=43fp5JEgYQJeRDFx3aFYLzKwn4HE8puo5PpKbzkhbXPo,None,Green,6ix9ine Iced Out,Cyclop,Annihilating Power,Rude Tongue,None,,White Quartz,
8692,18,1475,0,https://magiceden.io/item-details/6zNfS59PKf9FhkQt72UuEJuLsGTqT6UtHGghNnypyrmq,Red Spartan,Terrifying Grotto,None,Subatomic Goggles,Supreme Intelligence,Bubble Gum,Emerald Spine,,Grey Marble,
8693,10,460,37.81,https://magiceden.io/item-details/2hThhHAZJso9qYVGDtvpg14r5CoyuuvzYPpPhz9qjVKv,RG Brawl,Blue,GM,3D Glasses,Unbreakable Defense,Rude Tongue,None,,Scaly Albino,
8705,19,1851,0,https://magiceden.io/item-details/89sGwwXDPQtBwLsgwaUrVB3WpxzDVn6iYcQcR1oFcUor,Convicted,Grey,None,Laser Beams,Annihilating Power,Emerald Smasher Teeth,Solana Bucket Hat,,Black Obsidian,
8712,10,2002,30.82,https://magiceden.io/item-details/2MjjJdzwkWKhBuWEypnfhKcA7DhAPF4XXdKg3X1souei,Crystals Collector,Endless Grove,Silver Cuban,Green Force,Unbreakable Defense,Tartar Dentures,Bird Family,,Scaly,
8720,12.69,2732,0.61,https://magiceden.io/item-details/5gs2PuhjBotztm7kQWXRQyHGpzMJjdekKg11RCfDKPoL,None,Rocky Cliff,Rainbow Cuban,None,Unbreakable Defense,Pink Iced Out Grillz,Skeleton Mask,,Red Rock,
8748,5,8819,49.91,https://magiceden.io/item-details/G7AYqYsavQg3cN2o9tGrowbkM8AjGPnJhGEwRq1pKDcP,None,Green,None,None,Supreme Intelligence,Cigarette,Demon Helmet,,Base,
8753,25,2948,0,https://solanart.io/search/?token=EUnygREjdnr7tYJLQgbuohz1ncxbn5Wu7a1DQ8yfPG3j,Skeleton,Rocky Cliff,None,Purple Force,Supreme Intelligence,Human Teeth,Blue Crystal,,Rainbow,
8759,16,2347,0,https://magiceden.io/item-details/BcCe8SsLSwQAL2ihVtUP8Sz8aSZEH3SxEZRJPZ7M5AYw,Skeleton,Green,None,None,Annihilating Power,None,Ice Beast Mask,,Scaly,
8764,7,8415,31.75,https://magiceden.io/item-details/DNTea1NAZanHy3jJ719fd8XvstkuJMrcNXzKe7ZNwdwf,None,Blue,None,Subatomic Goggles,Supreme Intelligence,Sparse Teeth,Buccaneer Hat,,Black Obsidian,
8767,99,272,0,https://magiceden.io/item-details/21W56VzNtjuHxzrH2BrJh6UGTbp3fUFqTJt5aDeqTVec,Solana Bulletproof Vest,Rocky Cliff,GM,Red Force,Unbreakable Defense,Rude Tongue,Arachnid Colony,,Glacial Ice,
8768,8,1728,52.07,https://magiceden.io/item-details/GeLKW1qmwDV6HFntWRrs24nFVTEp2GkjRxuQxwaCn3HF,Bronze Knight,Terrifying Grotto,Sherlock O'Clock,Purple Force,Annihilating Power,Tartar Dentures,Sombrero,,Red Rock,
8772,8,5974,32.81,https://magiceden.io/item-details/DZwGwWKNUkuMb1QqEskojT4PUyyuLbtLGrTepHWqWQWY,None,Purple,Silver Cuban,Lost Eye Patch,Supreme Intelligence,Volcano Melter,Blue Crystal,,Black Obsidian,
8774,7.2,3608,51.54,https://magiceden.io/item-details/RMCzSQnmRmJoH9dFX9oTRRWRvBnLgKi5AXfN7FLXdNj,None,Grey,Padlock,Red Force,Annihilating Power,Cigarette,Arachnid Colony,,Black Obsidian,
8786,18,7233,0,https://magiceden.io/item-details/As5YfbzKCXHf1fteYckYXtzTp3TnLLBmFTZXWhiZo8En,None,Yellow,None,Lost Eye Patch,Annihilating Power,Sparse Teeth,Elder Mushroom Colony,,Rainbow,
8787,6,3967,61.91,https://magiceden.io/item-details/5LXUhbxU9C8gYKVsnoTLGVqf3yyZp86Kp3jBAL7fojVR,None,Blue,GM,Neon Shades,Annihilating Power,Crude Ogre,Outlaw Hat,,Emerald,
8798,8.2,1878,49.38,https://magiceden.io/item-details/Bik8zAJMF9ALesAm6vJ6jfNk4QhgzHzqDhPVVSL7zoHo,Unchained,Solana,None,3D Glasses,Unbreakable Defense,Bubble Gum,Halo,,Rainbow,
8799,30,5053,0,https://magiceden.io/item-details/6D76bHREiyxBsdXV85BZMuBbrXaanWNvAwM4ZPKx7nRB,None,Crystalline Cave,None,None,Annihilating Power,None,Gold Bullish Helmet,,Glacial Ice,
8804,788.88,6243,0,https://magiceden.io/item-details/6jmCK5UUhbz35NgkPirfaJnxXAtLDnWRsqwffkurMQS1,Unchained,Grey,None,Green Force,Unbreakable Defense,Crude Ogre,Bird Family,,Black Obsidian,
8811,17,2947,0,https://magiceden.io/item-details/HhvnzXAk2idJY4mxvAYS2obfqGvxEakgdVLBUtiTyaUx,None,Terrifying Grotto,Rainbow Cuban,Hijacked,Unbreakable Defense,Emerald Smasher Teeth,Emerald Spine,,Black Obsidian,
8813,11,3610,13.53,https://solanart.io/search/?token=5qVhssaYkRNXRk2j54BB6gYMyf7gudy6dFhYkrRm33bz,Crystals Collector,Rocky Cliff,None,Red Force,Annihilating Power,Tartar Dentures,Outlaw Hat,,Rainbow,
8820,50,216,0,https://magiceden.io/item-details/DFVGpDEBy8R38N3hbKAnBdyNVvWtNWu7fFaJ3Z7XBbQA,Crystals Collector,Unexplored Mine,GM,3D Glasses,Annihilating Power,Rude Words,Safari Hat,,Muddy,
8821,5.6,4731,62.45,https://solanart.io/search/?token=m6aqUDQ4yMWZpk6447wyyy4oxEmKwWrkTYJ8Ze2iefu,None,Peach,Tribal Necklace,Cyclop,Unbreakable Defense,Sabertooth,Bird Family,,Red Rock,
8833,17,2070,0,https://magiceden.io/item-details/4Qgdb94NFYnzxzwtiFYdZVaSBGvhYsZquGUfdDLGxxfz,Red Spartan,Solana,None,None,Unbreakable Defense,Volcano Melter,Demon Helmet,,Red Rock,
8835,6.9,3365,55.64,https://magiceden.io/item-details/7R1qmUSx732nsnC731FdpEY9tbVWeGvEsCctpa6sFvTw,None,Black,Boxing Gloves,3D Glasses,Unbreakable Defense,Reptilian Tongue,Emerald Spine,,Emerald,
8849,17.2,3147,0,https://magiceden.io/item-details/8C6QR27ZXPmcSqefoygFmL4c8QCXfVdRJ4moxwqYxc3U,None,Grey,Tribal Necklace,None,Unbreakable Defense,None,Gold Bullish Helmet,,White Quartz,
8865,9.99,7598,5.55,https://magiceden.io/item-details/DGW3FH7Jb6hLRCPGZM26DydvSnyvhRKmd4QEecGwWdJ6,None,Black,None,Purple Force,Annihilating Power,Human Teeth,Elder Mushroom Colony,,Scaly Albino,
